iteration,residual_norm,augmented_norm,correction_norm,jacobian_condition,min_singular_value,linear_solver,stage_index,smooth_width_m,run,step_index,z_W0_m,ds_scaled
3,2.3046188182627612e-07,2.3046188182627612e-07,7.084043575350666e-11,10277.529673095256,0.9979374980121204,solve,4,50.0,upward,13,9833.741525284138,0.22
4,1.167505339652869e-07,1.167505339652869e-07,3.589039412018947e-11,10277.529670845532,0.9979374980103956,solve,4,50.0,upward,13,9833.741525284138,0.22
5,1.1526676742151505e-07,1.1526676742151505e-07,3.5425689300695275e-11,10277.529671932987,0.9979374980111608,solve,4,50.0,upward,13,9833.741525284138,0.22
6,2.3389606135532463e-07,2.3389606135532463e-07,7.188979872578973e-11,10277.529792805255,0.9979374981218901,solve,4,50.0,upward,13,9833.741525284138,0.22
7,1.218478130478063e-07,1.218478130478063e-07,3.745380809137358e-11,10277.529791102912,0.9979374981209967,solve,4,50.0,upward,13,9833.741525284138,0.22
8,2.4491841243372964e-07,2.4491841243372964e-07,7.527971990877187e-11,10277.529792181314,0.9979374981217195,solve,4,50.0,upward,13,9833.741525284138,0.22
9,1.4227197238614482e-07,1.4227197238614482e-07,4.372866139524978e-11,10277.529671588753,0.9979374980108504,solve,4,50.0,upward,13,9833.741525284138,0.22
10,6.32043414051506e-08,6.32043414051506e-08,0.0,10277.529793109074,0.9979374981222064,not_needed,4,50.0,upward,13,9833.741525284138,0.22
0,5.96406926614119,5.96406926614119,0.0007072651813468341,11070.535757314357,0.9976598327538079,solve,4,50.0,upward,14,9846.2253370342,0.22
1,0.008071684800212314,0.008071684800212314,7.342831955138548e-07,11101.636937378686,0.9976725383612065,solve,4,50.0,upward,14,9846.2253370342,0.22
2,1.5814487424837882e-07,1.5814487424837882e-07,4.1805594373916545e-11,11101.59270126741,0.9976725201087303,solve,4,50.0,upward,14,9846.2253370342,0.22
3,8.73341881444211e-08,8.73341881444211e-08,0.0,11101.592701038762,0.9976725201086103,not_needed,4,50.0,upward,14,9846.2253370342,0.22
0,5.4975787460086085,5.4975787460086085,0.000619318660415318,11880.43716978943,0.997310659122676,solve,4,50.0,upward,15,9857.883422655757,0.22
1,0.0072779419330478235,0.0072779419330478235,6.169767288772872e-07,11913.374497279214,0.9973252315010461,solve,4,50.0,upward,15,9857.883422655757,0.22
2,3.4659155668764354e-07,3.4659155668764354e-07,7.987015534676384e-11,11913.327768742078,0.9973252106772534,solve,4,50.0,upward,15,9857.883422655757,0.22
3,2.2984349130160242e-07,2.2984349130160242e-07,5.3082407325054295e-11,11913.328045211345,0.997325210744581,solve,4,50.0,upward,15,9857.883422655757,0.22
4,9.988601084111174e-10,9.98860108411137e-10,0.0,11913.328043640346,0.9973252107440987,not_needed,4,50.0,upward,15,9857.883422655757,0.22
0,5.07048656581307,5.07048656581307,0.0005452415368288119,12685.553274797636,0.9968574037342587,solve,4,50.0,upward,16,9868.848362737532,0.22
1,0.006395538366268019,0.006395538366268019,5.09324378861528e-07,12718.73895004561,0.996874119045146,solve,4,50.0,upward,16,9868.848362737532,0.22
2,1.6033521920800018e-07,1.6033521920800018e-07,3.191893167384251e-11,12718.693452550959,0.9968740957860031,solve,4,50.0,upward,16,9868.848362737532,0.22
3,3.121599130626926e-07,3.121599130626926e-07,6.247365526348936e-11,12718.693453208674,0.9968740957861139,solve,4,50.0,upward,16,9868.848362737532,0.22
4,8.866106098365552e-08,8.866106098365552e-08,0.0,12718.693452658576,0.9968740957860325,not_needed,4,50.0,upward,16,9868.848362737532,0.22
0,4.695099941557914,4.695099941557914,0.0004832137136289665,13593.901202481265,0.9962713867195017,solve,4,50.0,upward,17,9879.231821808105,0.22
1,0.00549292961212647,0.00549292961212647,4.138268781272267e-07,13618.804022394817,0.9962905346968016,solve,4,50.0,upward,17,9879.231821808105,0.22
2,4.5307391593702054e-08,4.5307391593702054e-08,0.0,13618.770526221077,0.9962905090673263,not_needed,4,50.0,upward,17,9879.231821808105,0.22
0,4.384069609082401,4.384069609082401,0.00043174773306836676,15243.57677794619,0.9955146132807917,solve,4,50.0,upward,18,9889.127834870378,0.22
1,0.004625431133130561,0.004625431133130561,3.317209255084156e-07,15247.870605923388,0.995536511910315,solve,4,50.0,upward,18,9889.127834870378,0.22
2,1.797533986364215e-07,1.797533986364215e-07,2.704862473494608e-11,15247.860062300964,0.9955364841514381,solve,4,50.0,upward,18,9889.127834870378,0.22
3,3.41764686111943e-07,3.41764686111943e-07,5.1362181841644276e-11,15247.860063884958,0.9955364841512603,solve,4,50.0,upward,18,9889.127834870378,0.22
4,2.4953787909471066e-08,2.4953787909471066e-08,0.0,15247.865274256024,0.9955364841844124,not_needed,4,50.0,upward,18,9889.127834870378,0.22
0,4.151534687595389,4.151534687595389,0.00038978720599074513,17548.40751434086,0.9945369689780699,solve,4,50.0,upward,19,9898.615664634408,0.22
1,0.00382879943630042,0.00382879943630042,2.6283967200111805e-07,17549.59078654199,0.9945619752385318,solve,4,50.0,upward,19,9898.615664634408,0.22
2,8.168070602704077e-08,8.168070602704077e-08,0.0,17549.589537450032,0.9945619456656565,not_needed,4,50.0,upward,19,9898.615664634408,0.22
0,4.015070636158468,4.015070636158468,0.0003567042637874478,20280.320352020786,0.993272551576466,solve,4,50.0,upward,20,9907.762296980083,0.22
1,0.0031221920463589802,0.0031221920463589802,2.0628461762778568e-07,20280.720719490775,0.9933010692905925,solve,4,50.0,upward,20,9907.762296980083,0.22
2,5.600048341151819e-07,5.600048341151819e-07,6.330215905514952e-11,20280.72048589472,0.993301038129915,solve,4,50.0,upward,20,9907.762296980083,0.22
3,1.7155993222281533e-07,1.7155993222281533e-07,1.93851334544704e-11,20280.713467350066,0.9933010381084999,solve,4,50.0,upward,20,9907.762296980083,0.22
4,3.262711685210396e-07,3.262711685210396e-07,3.686923343579399e-11,20280.720441957426,0.9933010381296978,solve,4,50.0,upward,20,9907.762296980083,0.22
5,6.202443052407732e-07,6.202443052407732e-07,7.009108616170158e-11,20280.713441665725,0.9933010381085715,solve,4,50.0,upward,20,9907.762296980083,0.22
6,2.815308601981234e-07,2.815308601981234e-07,3.1813982763154044e-11,20280.7203989115,0.9933010381294918,solve,4,50.0,upward,20,9907.762296980083,0.22
7,3.6726801709250763e-07,3.6726801709250763e-07,4.150398206152725e-11,20280.720440464327,0.9933010381296717,solve,4,50.0,upward,20,9907.762296980083,0.22
8,7.057614189664786e-07,7.057614189664786e-07,7.975230540129597e-11,20280.72038129658,0.9933010381295053,solve,4,50.0,upward,20,9907.762296980083,0.22
9,4.454132682951227e-07,4.454132682951227e-07,5.0328934223859644e-11,20280.713531662434,0.9933010381086014,solve,4,50.0,upward,20,9907.762296980083,0.22
10,5.3412585431892227e-08,5.3412585431892227e-08,0.0,20280.720435730535,0.9933010381298633,not_needed,4,50.0,upward,20,9907.762296980083,0.22
0,3.9959821310743893,3.9959821310743893,0.00033202772287425724,23470.36775802243,0.991634943435537,solve,4,50.0,upward,21,9916.624599022962,0.22
1,0.0025142822152722163,0.0025142822152722163,1.6059069657488666e-07,23470.324793957156,0.9916674281507836,solve,4,50.0,upward,21,9916.624599022962,0.22
2,7.790653593846849e-09,7.790653593846849e-09,0.0,23470.324965951997,0.9916673956610271,not_needed,4,50.0,upward,21,9916.624599022962,0.22
0,0.9859841016907074,0.9859841016907074,7.933930339002364e-05,25258.053064548996,0.9906690080601273,solve,4,50.0,upward,23,9920.964577869856,0.11
1,0.0001258809151372326,0.0001258809151372326,7.926763842180849e-09,25257.986189192063,0.990677195999952,solve,4,50.0,upward,23,9920.964577869856,0.11
2,6.047026354883908e-09,6.047026354883911e-09,0.0,25257.99466435022,0.9906771941585101,not_needed,4,50.0,upward,23,9920.964577869856,0.11
0,1.5963145489559805,1.5963145489559805,0.00012131292636265516,27694.285188386977,0.9892284270053597,solve,4,50.0,upward,24,9926.314989988918,0.1375
1,0.00027392923271232127,0.00027392923271232127,1.6900308159168024e-08,27694.110003516907,0.9892424922494472,solve,4,50.0,upward,24,9926.314989988918,0.1375
2,6.251499603404197e-07,6.251499603404197e-07,5.229047180052035e-11,27694.110044771045,0.989242487512459,solve,4,50.0,upward,24,9926.314989988918,0.1375
3,1.865181697816947e-08,1.865181697816947e-08,0.0,27694.110022795598,0.9892424875127417,not_needed,4,50.0,upward,24,9926.314989988918,0.1375
0,0.15568431676241082,0.15568431676241082,1.1663765382493925e-05,28504.647401359754,0.9887427700348201,solve,4,50.0,upward,27,9927.971413485373,0.04296875
1,2.2869885684012047e-06,2.2869885684012047e-06,1.3996061027073728e-10,28504.627420949444,0.9887441143329839,solve,4,50.0,upward,27,9927.971413485373,0.04296875
2,4.830569580529936e-07,4.830569580529936e-07,3.9312948258215834e-11,28504.618015687636,0.9887441142851934,solve,4,50.0,upward,27,9927.971413485373,0.04296875
3,3.2759917392827125e-07,3.2759917392827125e-07,2.6661249950867468e-11,28504.62731862078,0.9887441142937193,solve,4,50.0,upward,27,9927.971413485373,0.04296875
4,6.21997019239789e-07,6.21997019239789e-07,5.062032527541988e-11,28504.62742768826,0.9887441142934227,solve,4,50.0,upward,27,9927.971413485373,0.04296875
5,6.261399614489992e-08,6.261399614489992e-08,0.0,28504.627325065918,0.9887441142933502,not_needed,4,50.0,upward,27,9927.971413485373,0.04296875
0,0.03908774164000329,0.03908774164000329,2.90268508357222e-06,28919.132773524434,0.9884848210558446,solve,4,50.0,upward,29,9928.797008678428,0.021484375
1,6.312822936579995e-07,6.312822936579995e-07,4.944091638942296e-11,28919.12745096851,0.9884851578767623,solve,4,50.0,upward,29,9928.797008678428,0.021484375
2,8.93183281684104e-08,8.93183281684104e-08,0.0,28919.118014265565,0.9884851578644083,not_needed,4,50.0,upward,29,9928.797008678428,0.021484375
0,0.015329917393599284,0.015329917393599284,1.1317968521078545e-06,29181.37605663649,0.9883197843562398,solve,4,50.0,upward,31,9929.31214062305,0.013427734375
1,7.351277767890228e-07,7.351277767890228e-07,5.86106045651439e-11,29181.364333171405,0.9883199164450773,solve,4,50.0,upward,31,9929.31214062305,0.013427734375
2,1.3938327098567656e-06,1.3938327098567656e-06,1.1093073282710891e-10,29181.373810693658,0.9883199164545824,solve,4,50.0,upward,31,9929.31214062305,0.013427734375
3,1.3753104316545983e-06,1.3753104316545983e-06,1.0945732817154566e-10,29181.37387639045,0.9883199164544214,solve,4,50.0,upward,31,9929.31214062305,0.013427734375
4,7.245205630788534e-08,7.245205630788534e-08,0.0,29181.373830026372,0.9883199164521633,not_needed,4,50.0,upward,31,9929.31214062305,0.013427734375
0,0.024085916651716416,0.024085916651716416,1.7638804135568026e-06,29512.68974854403,0.988109410331336,solve,4,50.0,upward,32,9929.955134435491,0.01678466796875
1,4.4348165332469045e-07,4.4348165332469045e-07,3.5102989730327495e-11,29512.666925654594,0.9881096190970973,solve,4,50.0,upward,32,9929.955134435491,0.01678466796875
2,8.37327739538018e-07,8.37327739538018e-07,6.593165352803713e-11,29512.676554518443,0.9881096191056753,solve,4,50.0,upward,32,9929.955134435491,0.01678466796875
3,3.0456592172227405e-07,3.0456592172227405e-07,2.3982410006493073e-11,29512.67657863811,0.9881096191058063,solve,4,50.0,upward,32,9929.955134435491,0.01678466796875
4,5.745603616021402e-07,5.745603616021402e-07,4.524073673612201e-11,29512.66693901456,0.9881096190957639,solve,4,50.0,upward,32,9929.955134435491,0.01678466796875
5,1.9538973524863815e-07,1.9538973524863815e-07,1.538307281610725e-11,29512.66699535276,0.9881096190980334,solve,4,50.0,upward,32,9929.955134435491,0.01678466796875
6,3.7927888393602214e-07,3.7927888393602214e-07,2.986510473821717e-11,29512.666938923932,0.9881096190982318,solve,4,50.0,upward,32,9929.955134435491,0.01678466796875
7,5.588752022446764e-07,5.588752022446764e-07,4.400260877532734e-11,29512.666952219945,0.9881096190958334,solve,4,50.0,upward,32,9929.955134435491,0.01678466796875
8,1.0586291290514016e-06,1.0586291290514016e-06,8.335240596153395e-11,29512.676577672093,0.9881096191054927,solve,4,50.0,upward,32,9929.955134435491,0.01678466796875
9,7.202970889478784e-07,7.202970889478784e-07,5.671366882714184e-11,29512.676577630464,0.9881096191059635,solve,4,50.0,upward,32,9929.955134435491,0.01678466796875
10,7.82024408404483e-08,7.82024408404483e-08,0.0,29512.676562567805,0.9881096191055112,not_needed,4,50.0,upward,32,9929.955134435491,0.01678466796875
0,3.5739607785319865e-08,3.5739607785319865e-08,5.3757695154762615e-11,1971.5578004897297,0.9544833081463516,solve,4,50.0,anchor,7000,7000.0,0.0
1,2.3716315333392694e-08,2.3716315333392694e-08,2.9242906690186454e-11,1971.5578005675598,0.9544833081402315,solve,4,50.0,anchor,7000,7000.0,0.0
2,4.6915606259476825e-08,4.6915606259476825e-08,5.784776893119207e-11,1971.5570423722936,0.9544832965224145,solve,4,50.0,anchor,7000,7000.0,0.0
0,3.5739607785319865e-08,3.5739607785319865e-08,5.3757695154762615e-11,1971.5578004897297,0.9544833081463516,solve,4,50.0,anchor,7500,7500.0,0.0
1,2.3716315333392694e-08,2.3716315333392694e-08,2.9242906690186454e-11,1971.5578005675598,0.9544833081402315,solve,4,50.0,anchor,7500,7500.0,0.0
2,4.6915606259476825e-08,4.6915606259476825e-08,5.784776893119207e-11,1971.5570423722936,0.9544832965224145,solve,4,50.0,anchor,7500,7500.0,0.0
0,3.574071228143497e-08,3.574071228143497e-08,5.375962188763198e-11,1971.5578005229904,0.9544833081302494,solve,4,50.0,anchor,8000,8000.0,0.0
1,2.3716802944904825e-08,2.3716802944904825e-08,2.9243272391037384e-11,1971.5578005514926,0.9544833081551627,solve,4,50.0,anchor,8000,8000.0,0.0
2,4.6915606275955e-08,4.6915606275955e-08,5.784808686539052e-11,1971.557042351271,0.9544832965400672,solve,4,50.0,anchor,8000,8000.0,0.0
0,1.8726566883728872e-07,1.8726566883728872e-07,3.1605408166554444e-10,1971.5570446423844,0.9544832965584423,solve,4,50.0,anchor,8500,8500.0,0.0
1,5.21114154072255e-08,5.21114154072255e-08,6.425358385071866e-11,1971.55856755059,0.9544833199004092,solve,4,50.0,anchor,8500,8500.0,0.0
2,2.150360268272133e-08,2.150360268272133e-08,2.6515782514666912e-11,1971.5578022459547,0.9544833081823744,solve,4,50.0,anchor,8500,8500.0,0.0
3,5.183500112698441e-08,5.183500112698441e-08,6.391606065607114e-11,1971.5570430930106,0.9544832965507091,solve,4,50.0,anchor,8500,8500.0,0.0
4,2.0766658819108716e-08,2.0766658819108716e-08,2.5608247286953373e-11,1971.5570383962297,0.9544832964553479,solve,4,50.0,anchor,8500,8500.0,0.0
5,5.354650283122691e-08,5.354650283122691e-08,6.602334494575461e-11,1971.5578061071756,0.9544833082314894,solve,4,50.0,anchor,8500,8500.0,0.0
6,2.4906753782218615e-08,2.4906753782218615e-08,3.071220429318515e-11,1971.5578009015992,0.9544833081480859,solve,4,50.0,anchor,8500,8500.0,0.0
7,4.3897401725378606e-08,4.3897401725378606e-08,5.412626041771216e-11,1971.5578015418876,0.9544833081515511,solve,4,50.0,anchor,8500,8500.0,0.0
0,0.0007999635711797515,0.0007999635711797515,1.3354665911191375e-06,1971.5577681713796,0.954483225894767,solve,4,50.0,anchor,9000,9000.0,0.0
1,2.4633710297398037e-08,2.4633710297398037e-08,3.0291232043387704e-11,1971.5593743338072,0.9544832335188947,solve,4,50.0,anchor,9000,9000.0,0.0
2,4.5502558802119904e-08,4.5502558802119904e-08,5.610404097760738e-11,1971.5586121256981,0.9544832218324979,solve,4,50.0,anchor,9000,9000.0,0.0
3,1.1050548732074647e-07,1.1050548732074647e-07,1.3625626248190305e-10,1971.560132152134,0.9544832451341884,solve,4,50.0,anchor,9000,9000.0,0.0
4,5.900441208515629e-08,5.900441208515629e-08,7.275553598967629e-11,1971.559368338968,0.9544832334306866,solve,4,50.0,anchor,9000,9000.0,0.0
5,3.865327051177924e-08,3.865327051177924e-08,4.7659825792328394e-11,1971.5593733482517,0.954483233493925,solve,4,50.0,anchor,9000,9000.0,0.0
6,1.08182987604687e-08,1.08182987604687e-08,1.333850695392279e-11,1971.5593706509935,0.954483233473988,solve,4,50.0,anchor,9000,9000.0,0.0
7,2.651997943962719e-08,2.651997943962719e-08,3.2699248237868445e-11,1971.5593714124311,0.9544832334638323,solve,4,50.0,anchor,9000,9000.0,0.0
8,3.9974673754667145e-08,3.9974673754667145e-08,4.928615529699224e-11,1971.5593701443017,0.9544832334654214,solve,4,50.0,anchor,9000,9000.0,0.0
0,18.999526892453996,18.999526892453996,0.0312454341710752,2044.4797396069555,0.9530727427603877,solve,4,50.0,anchor,9500,9500.0,0.0
1,0.18790731616332013,0.18790731616332013,0.0003210142011042899,2005.803718196977,0.9528957465713793,solve,4,50.0,anchor,9500,9500.0,0.0
2,2.0829894662491545e-05,2.0829894662491545e-05,3.502832135063392e-08,2005.4226868775888,0.9528936995519621,solve,4,50.0,anchor,9500,9500.0,0.0
3,1.847817002682538e-08,1.847817002682538e-08,2.261836900223092e-11,2005.4226487120204,0.9528936992855401,solve,4,50.0,anchor,9500,9500.0,0.0
4,6.076079570405886e-08,6.076079570405886e-08,7.437282928038291e-11,2005.4218855378783,0.952893683903439,solve,4,50.0,anchor,9500,9500.0,0.0
5,4.229645341754156e-08,4.229645341754156e-08,5.177459073639979e-11,2005.4226476321342,0.9528936992744134,solve,4,50.0,anchor,9500,9500.0,0.0
0,16.1117850692735,16.1117850692735,0.026931179899796508,2232.4668226101394,0.9447811018496398,solve,4,50.0,anchor,9600,9600.0,0.0
1,0.13413520621462657,0.13413520621462657,0.00023644717678064588,2195.7430680058706,0.9446226486742422,solve,4,50.0,anchor,9600,9600.0,0.0
2,1.0266717264251356e-05,1.0266717264251356e-05,1.84707350165049e-08,2195.4303748671873,0.9446211052382723,solve,4,50.0,anchor,9600,9600.0,0.0
3,1.8204822109929057e-08,1.8204822109929057e-08,2.1704425620543773e-11,2195.430350658967,0.9446211050168851,solve,4,50.0,anchor,9600,9600.0,0.0
4,6.821441665546332e-08,6.821441665546332e-08,8.132930153947314e-11,2195.430347864456,0.9446211049265235,solve,4,50.0,anchor,9600,9600.0,0.0
5,5.42558122625508e-08,5.42558122625508e-08,6.468848594533977e-11,2195.4303500615383,0.9446211050390406,solve,4,50.0,anchor,9600,9600.0,0.0
6,2.0027658145545412e-08,2.0027658145545412e-08,2.3881228615022444e-11,2195.431154302863,0.9446211375937493,solve,4,50.0,anchor,9600,9600.0,0.0
7,6.376688481272545e-08,6.376688481272545e-08,7.602841964680713e-11,2195.430356750959,0.9446211052928617,solve,4,50.0,anchor,9600,9600.0,0.0
8,4.4471318472205275e-08,4.4471318472205275e-08,5.302327297598184e-11,2195.431156079735,0.9446211376482065,solve,4,50.0,anchor,9600,9600.0,0.0
0,1.731698872965541,1.731698872965541,0.002841872428288186,3075.359472655423,0.9107462589940724,solve,4,50.0,anchor,9700,9700.0,0.0
1,0.00154371387301375,0.00154371387301375,2.585800441062113e-06,3069.83044751342,0.9107305068695203,solve,4,50.0,anchor,9700,9700.0,0.0
2,9.689097270568469e-08,9.689097270568469e-08,1.0265681426372045e-10,3069.8254351105033,0.9107304916275951,solve,4,50.0,anchor,9700,9700.0,0.0
3,5.600899336870801e-08,5.600899336870801e-08,5.856761839746492e-11,3069.825421687316,0.9107304906098653,solve,4,50.0,anchor,9700,9700.0,0.0
4,1.3571663452961047e-07,1.3571663452961047e-07,1.4193225397980867e-10,3069.825423117826,0.9107304908136541,solve,4,50.0,anchor,9700,9700.0,0.0
5,3.841736060621368e-08,3.841736060621368e-08,4.018460756666984e-11,3069.825430555631,0.9107304912455774,solve,4,50.0,anchor,9700,9700.0,0.0
6,9.363690280612677e-08,9.363690280612677e-08,9.792679866550243e-11,3069.825436211347,0.9107304917146805,solve,4,50.0,anchor,9700,9700.0,0.0
7,8.226544622110823e-08,8.226544622110823e-08,8.603814492258131e-11,3069.825428475188,0.9107304911555101,solve,4,50.0,anchor,9700,9700.0,0.0
8,9.07002647865381e-08,9.07002647865381e-08,9.484258869414437e-11,3069.825425828012,0.9107304908909353,solve,4,50.0,anchor,9700,9700.0,0.0
9,7.467993728692215e-08,7.467993728692215e-08,7.809496561375012e-11,3069.8254331976304,0.9107304914342601,solve,4,50.0,anchor,9700,9700.0,0.0
10,3.548941779078844e-08,3.548941779078844e-08,3.711692430782671e-11,3069.82542904556,0.9107304912143364,solve,4,50.0,anchor,9700,9700.0,0.0
11,5.9459844822147755e-08,5.9459844822147755e-08,6.21764601086448e-11,3069.8254236919474,0.9107304907584156,solve,4,50.0,anchor,9700,9700.0,0.0
0,1.5977579569442928,1.5977579569442928,0.0024023286692375404,6804.668184559254,0.7804575352891988,solve,4,50.0,anchor,9800,9800.0,0.0
1,0.001307103788399518,0.001307103788399518,1.8475823511559637e-06,6793.939444194561,0.7804565666981448,solve,4,50.0,anchor,9800,9800.0,0.0
2,1.7598724251110008e-07,1.7598724251110008e-07,1.2490759725421244e-10,6793.931177147113,0.7804565679366797,solve,4,50.0,anchor,9800,9800.0,0.0
3,1.3857644949468675e-07,1.3857644949468675e-07,9.75525885279146e-11,6793.931177089842,0.7804565680851209,solve,4,50.0,anchor,9800,9800.0,0.0
4,5.298027192986662e-08,5.298027192986662e-08,3.729660786752558e-11,6793.932647940283,0.7804566980307521,solve,4,50.0,anchor,9800,9800.0,0.0
5,1.1810903437108735e-07,1.1810903437108735e-07,8.31331368184048e-11,6793.931177767076,0.7804565679117409,solve,4,50.0,anchor,9800,9800.0,0.0
6,2.6629317075425674e-07,2.6629317075425674e-07,1.8742487239404034e-10,6793.931185311446,0.780456568824699,solve,4,50.0,anchor,9800,9800.0,0.0
7,8.450378060614415e-08,8.450378060614415e-08,5.947620156575317e-11,6793.931186427627,0.7804565687530575,solve,4,50.0,anchor,9800,9800.0,0.0
8,6.820557931230081e-08,6.820557931230081e-08,4.799980516218363e-11,6793.9311874427685,0.7804565688630267,solve,4,50.0,anchor,9800,9800.0,0.0
9,1.03501204384705e-07,1.03501204384705e-07,7.284883136825406e-11,6793.931186405373,0.7804565686553072,solve,4,50.0,anchor,9800,9800.0,0.0
10,2.517211533242381e-08,2.517211533242381e-08,1.7716683754426807e-11,6793.931178826482,0.7804565680546427,solve,4,50.0,anchor,9800,9800.0,0.0
11,5.5417079688227406e-08,5.5417079688227406e-08,3.901591412834346e-11,6793.9311853473,0.7804565685997025,solve,4,50.0,anchor,9800,9800.0,0.0
0,0.4763248822891182,0.4763248822891182,0.00048699094889246495,48362.02380848813,0.367976990933824,solve,4,50.0,anchor,9900,9900.0,0.0
1,0.00011089740804654065,0.00011089740804654065,7.846279154345966e-08,48346.14187622601,0.36797867623631214,solve,4,50.0,anchor,9900,9900.0,0.0
2,4.998476424374868e-07,4.998476424374868e-07,1.50725686187911e-10,48346.13935650435,0.36797867770115933,solve,4,50.0,anchor,9900,9900.0,0.0
3,1.0247739176243912e-06,1.0247739176243912e-06,3.089898136246284e-10,48346.1393136787,0.3679786766043074,solve,4,50.0,anchor,9900,9900.0,0.0
4,1.2934399794195012e-06,1.2934399794195012e-06,3.899752246552725e-10,48346.14412222664,0.36797876748489383,solve,4,50.0,anchor,9900,9900.0,0.0
5,2.3320083204832545e-07,2.3320083204832545e-07,7.030130886817239e-11,48346.14412731432,0.36797876724571055,solve,4,50.0,anchor,9900,9900.0,0.0
6,3.295451603049802e-07,3.295451603049802e-07,9.937195532607931e-11,48346.1489038875,0.3679788576796983,solve,4,50.0,anchor,9900,9900.0,0.0
7,1.2959887437183821e-07,1.2959887437183821e-07,3.9088106668186666e-11,48346.14410868507,0.36797876724101974,solve,4,50.0,anchor,9900,9900.0,0.0
8,2.6911803854206783e-07,2.6911803854206783e-07,8.116523029860139e-11,48346.14411250463,0.3679787670954602,solve,4,50.0,anchor,9900,9900.0,0.0
9,5.558431681049233e-07,5.558431681049233e-07,1.675876875872996e-10,48346.14411468615,0.36797876722767936,solve,4,50.0,anchor,9900,9900.0,0.0
10,3.387978585755019e-07,3.387978585755019e-07,1.0213291095741128e-10,48346.144131999914,0.3679787676283187,solve,4,50.0,anchor,9900,9900.0,0.0
11,1.0844072898995117e-07,1.0844072898995117e-07,3.2695137081402196e-11,48346.139346888536,0.36797867731580985,solve,4,50.0,anchor,9900,9900.0,0.0
